gene_id	consensus_classification	label	source_count	sources	label_source	teacher_meta_probability	experimental_has_conflict	split	training_component	species
AT4G33790	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.253030496784177	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34000	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0495572424423927	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34131	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1936221391912016	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34190	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2620790402142309	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34230	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3822484721992408	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34265	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3682375972823518	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34390	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0446378914764956	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34440	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1883710420502384	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34520	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3571137347696452	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34710	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0622078140344692	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34840	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3831412261723396	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34850	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2013742712100115	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G34990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0337319684697144	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G35450	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2674305623236622	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G35900	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1639840190915795	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G36280	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1028453146419138	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G36290	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1574062038027516	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G36830	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2708604643083716	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G36870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.08843490733641	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G36880	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0819347233519423	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G36990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0526640617408309	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G37050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1632570879539772	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G37070	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1895683861256852	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G37540	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.180103366432681	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G37590	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3462878409933415	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G37770	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.061376248458942	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G38510	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3988325201901284	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G38620	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1162301714705751	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G38800	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2914262454754648	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G39030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1014400649568284	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G39090	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0532357645860947	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G39140	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3614162669777206	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G39210	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3674792511611198	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G39710	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3765211951475798	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G39910	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.362359709092763	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G39940	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.254189519314532	no	train	strict2601_common6751_matched_additions	arabidopsis
AT4G39980	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0902501077948878	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01020	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2277541501922018	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01050	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0410521260506414	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01190	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1042386454787881	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.109813085168614	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01360	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2207125152399167	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01490	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0593676299234246	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01540	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0634331455274044	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01550	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0569242210581256	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01560	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0682533584429455	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01630	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.259337752493377	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01820	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0302967750791072	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1381247250666158	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G01930	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2463318292189771	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G03260	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2327102203004842	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G03570	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1658611221922496	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G04140	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2972013347713518	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G04660	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1790270022991415	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G04950	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.148406662106946	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G05000	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3036149164299517	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G05220	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1608689814417132	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G05390	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0434124340278399	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G05580	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3749923098223181	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G05690	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0448317950669602	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G05700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1334221440195413	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G05730	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1503035856897212	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G06300	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2839123138012007	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G06760	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0561707472981293	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G06839	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0532557422601127	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G06850	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3734805835230422	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G06950	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0903310003178156	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G06960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.101462930887065	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G07130	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0877186224983085	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G07480	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2167676752698638	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G07990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1456683242899231	no	train	strict2601_common6751_matched_additions	arabidopsis
AT5G08070	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2117006762299622	no	train	strict2601_common6751_matched_additions	arabidopsis
